month_id,country_id,step_combined,multi_0_logit,multi_1_logit,multi_2_logit,multi_3_logit,multi_4_logit
531,1,0.009227862265841089,0.9828730173875349,0.015670870540396918,0.0014534372222234642,2.674753495812563e-06,9.6349034630619e-11
531,2,0.008291276236898928,0.9829217180770089,0.015627823573729955,0.0014477969015612604,2.661351959790199e-06,9.574019500593369e-11
531,3,0.012712071708481399,0.9826906290879063,0.01583203399195124,0.0014746116209416848,2.725200552456904e-06,9.864805460725167e-11
531,4,0.7324209566846781,0.8549692555928496,0.11846786784549411,0.026445974560120534,0.0001168903679018847,1.163363360684596e-08
531,5,0.03355540651618383,0.9815584915789054,0.016830647013676727,0.0016078139321279597,3.047361701253971e-06,1.1358866323697625e-10
531,6,0.03232114501611516,0.9816275367999152,0.01676983121961969,0.0015996045960315953,3.0272717892704795e-06,1.1264427218376742e-10
531,7,0.01578280073252095,0.9825282843591324,0.015975418781948223,0.0014935263136697126,2.7704445303421477e-06,1.0071951300153037e-10
531,8,0.01691728490945024,0.9824679235835878,0.016028713982755665,0.0015005749839374688,2.7873482233735116e-06,1.0149573087037136e-10
531,9,0.9328496782307862,0.754979510506058,0.19047529075508896,0.05423952759153661,0.000305630833141797,4.031417462306293e-08
531,10,0.0157692716840707,0.9825290029301582,0.01597478427115214,0.0014934424544141137,2.770243565149391e-06,1.0071029216007248e-10
531,11,0.2477735684412107,0.9647147091872484,0.031386457076025394,0.0038892772803952136,9.55597501993588e-06,4.813110076339486e-10
531,12,0.010663968312528376,0.9827980741408676,0.01573710226887837,0.0014621280598993696,2.6954330645389808e-06,9.729009496664481e-11
531,13,0.38179663196253727,0.9472628167474912,0.046008771082171274,0.006709020632800162,1.9390358486877816e-05,1.17905059511848e-09
531,14,0.00737315813634104,0.9829693247409701,0.015585738039686364,0.0014422888447069217,2.6482794892878753e-06,9.51470819515725e-11
531,16,0.02873579497362269,0.9818266493643641,0.016594388619301927,0.0015759922493322875,2.969657056533801e-06,1.099450846537895e-10
531,17,0.2957710458427127,0.95923187346699,0.0360239169280797,0.004731886525133788,1.2322415839492987e-05,6.639571633293472e-10
