month_id,country_id,step_combined,multi_0_logit,multi_1_logit,multi_2_logit,multi_3_logit,multi_4_logit
549,1,0.00436766029532455,0.9846302829587796,0.013625157919215754,0.0017386696374688184,5.8856891778061164e-06,3.79535779696559e-09
549,2,0.002406969972378452,0.984736409419216,0.013534512263167943,0.0017232543308645248,5.820241269417298e-06,3.7454818903654034e-09
549,3,0.04072869117064713,0.9825237198126399,0.015418432469979296,0.0020506019095319792,7.240957955762231e-06,4.849892852008054e-09
549,4,0.06354501250587888,0.9810579253009629,0.01665984963997836,0.002273974132676672,8.245270731125996e-06,5.655650793231546e-09
549,5,0.007163704526757967,0.9844776702952245,0.013755456365776873,0.0017608891828730694,5.9802884962234404e-06,3.867629368208173e-09
549,6,0.007140394734698179,0.9844789487915544,0.013754365060155564,0.0017607027876320915,5.97949363670681e-06,3.867021233707953e-09
549,7,0.004831029823651433,0.9846050950685029,0.013646667220209838,0.0017423326410195088,5.901263026339236e-06,3.807241239946574e-09
549,8,0.007977290631461569,0.9844329810037236,0.013793599779631138,0.001767407230204756,6.0080975254176825e-06,3.88891496795971e-09
549,9,1.0796409532777547,0.5490264716829466,0.31343864886076095,0.1359281717212153,0.001603531571172755,3.1761639044424893e-06
549,10,0.0034950786696582112,0.9846776036090973,0.013584743698957095,0.0017317924463396107,5.8564725260486e-06,3.773079981495737e-09
549,11,0.39747706068818967,0.9392073199664757,0.05063344783877967,0.01010518601329832,5.399370357390563e-05,5.247787260274679e-08
549,12,0.002910265342521429,0.9847092372553193,0.013557723646486356,0.0017271983680216723,5.8369719502468376e-06,3.758222078278646e-09
549,13,0.19034591269280965,0.9704015315354239,0.025552512493363794,0.00402901666904484,1.6926049416049442e-05,1.3252751603065946e-08
549,14,0.0015748118610137342,0.9847812310534245,0.013496219794449095,0.001716752744669886,5.792682945204845e-06,3.724511286254933e-09
549,16,0.05333895428726157,0.98172809420687,0.01609289069699494,0.0021712298274084957,7.779988765522422e-06,5.279961034890711e-09
549,17,1.0673237806871585,0.5606132118583359,0.30670246509643445,0.13115607400336513,0.0015252664877396852,2.9825541247401726e-06
549,18,0.0018387612447251286,0.9847670284310469,0.013508354102791534,0.0017188123250103666,5.8014100009442816e-06,3.731150189135721e-09
549,19,0.003916785892447608,0.9846547522851976,0.01360426062481375,0.0017351127316525155,5.870574505995978e-06,3.7838302524783454e-09
549,20,0.0017091619616751838,0.9847740035729678,0.013502394811415212,0.0017178007643478019,5.797123380214041e-06,3.727889013307016e-09
549,21,0.0019563492993917146,0.9847606969928009,0.013513763325995744,0.0017197306450267332,5.805302064890958e-06,3.7341115779014064e-09
549,22,0.001987050890703807,0.9847590434582749,0.01351517599484334,0.001719970493308142,5.80631868850369e-06,3.734885165366264e-09
549,23,0.07070777150825269,0.9805730903846176,0.017069379299960698,0.0023489361771130133,8.588203229670937e-06,5.935079153449148e-09
549,24,2.959905716169568,0.0005163913502131512,0.1969919791590057,0.7254789712998527,0.07594226561380925,0.0010703925771192262
549,25,0.08854465899187174,0.9793116438199214,0.018132463890549576,0.0025463806796998294,9.504917809758062e-06,6.692019175817211e-09
549,26,0.0027106254307310037,0.9847200212690435,0.013548511812269183,0.0017256328357703567,5.830329753670665e-06,3.753163330111339e-09
549,27,0.027166887060828968,0.9833410200190265,0.01472400909021842,0.001928263871837171,6.702592707826268e-06,4.426210154756302e-09
549,28,3.2660090891861,0.00012965491751348315,0.14260947258534068,0.7439901173605094,0.11111512256364867,0.0021556325729879845
549,29,0.004011953657813645,0.9846495906806281,0.013608668870869426,0.0017358629006407197,5.873761601371224e-06,3.786260508764137e-09
549,30,0.005229703703109072,0.9845833910519988,0.013665200102822376,0.0017454903324534488,5.914695230193659e-06,3.817495160883392e-09
549,31,0.00282651524300131,0.9847137621331729,0.013553858479179257,0.0017265414469539255,5.834184594971974e-06,3.756099077993699e-09
549,32,0.005593591578949125,0.984563554235524,0.013682137506483259,0.0017483774491732955,5.926981941159776e-06,3.8268783837089916e-09
549,33,0.0020765570202670633,0.9847542217943653,0.013519295258934147,0.0017206699260387526,5.809283520369086e-06,3.737141360629045e-09
549,34,0.002374822088995073,0.9847381434022383,0.01353303096920779,0.0017230027096625912,5.819174221847604e-06,3.744669576289897e-09
549,35,0.026809225190117632,0.983362052520985,0.014706116922250326,0.0019251371949733215,6.6889462413088815e-06,4.415549879379174e-09
549,36,0.0009671240216370582,0.9848138795368758,0.013468323830355022,0.0017120202831848266,5.772640312974893e-06,3.709271290103863e-09
549,37,0.0014789822714554183,0.984786384203814,0.01349181695887327,0.00171600559748263,5.789517726117937e-06,3.722103874488506e-09
